2.690000 	 -0.054050 	 -0.998538 	 -0.263078 	 0.014240 	 -0.054076 
2.700000 	 -0.056654 	 -0.998394 	 -0.257616 	 0.014618 	 -0.056684 
2.710000 	 -0.059202 	 -0.998246 	 -0.251901 	 0.014939 	 -0.059236 
2.720000 	 -0.061691 	 -0.998095 	 -0.245941 	 0.015201 	 -0.061730 
2.730000 	 -0.064120 	 -0.997942 	 -0.239740 	 0.015404 	 -0.064164 
2.740000 	 -0.066485 	 -0.997787 	 -0.233306 	 0.015546 	 -0.066534 
2.750000 	 -0.068785 	 -0.997632 	 -0.226644 	 0.015627 	 -0.068839 
2.760000 	 -0.071017 	 -0.997475 	 -0.219763 	 0.015646 	 -0.071077 
2.770000 	 -0.073179 	 -0.997319 	 -0.212668 	 0.015605 	 -0.073245 
2.780000 	 -0.075270 	 -0.997163 	 -0.205366 	 0.015502 	 -0.075341 
2.790000 	 -0.077286 	 -0.997009 	 -0.197866 	 0.015338 	 -0.077363 
2.800000 	 -0.079227 	 -0.996857 	 -0.190175 	 0.015114 	 -0.079310 
2.810000 	 -0.081089 	 -0.996707 	 -0.182300 	 0.014831 	 -0.081178 
2.820000 	 -0.082872 	 -0.996560 	 -0.174249 	 0.014490 	 -0.082967 
2.830000 	 -0.084573 	 -0.996417 	 -0.166029 	 0.014092 	 -0.084675 
2.840000 	 -0.086192 	 -0.996279 	 -0.157651 	 0.013639 	 -0.086299 
2.850000 	 -0.087726 	 -0.996145 	 -0.149120 	 0.013132 	 -0.087839 
2.860000 	 -0.089174 	 -0.996016 	 -0.140447 	 0.012574 	 -0.089293 
2.870000 	 -0.090534 	 -0.995893 	 -0.131638 	 0.011967 	 -0.090659 
2.880000 	 -0.091806 	 -0.995777 	 -0.122704 	 0.011313 	 -0.091936 
2.890000 	 -0.092988 	 -0.995667 	 -0.113652 	 0.010614 	 -0.093123 
2.900000 	 -0.094079 	 -0.995565 	 -0.104491 	 0.009874 	 -0.094218 
2.910000 	 -0.095078 	 -0.995470 	 -0.095230 	 0.009095 	 -0.095221 
2.920000 	 -0.095983 	 -0.995383 	 -0.085879 	 0.008281 	 -0.096131 
2.930000 	 -0.096795 	 -0.995304 	 -0.076445 	 0.007434 	 -0.096947 
2.940000 	 -0.097512 	 -0.995234 	 -0.066939 	 0.006559 	 -0.097667 
2.950000 	 -0.098133 	 -0.995173 	 -0.057368 	 0.005657 	 -0.098292 
2.960000 	 -0.098659 	 -0.995121 	 -0.047743 	 0.004733 	 -0.098820 
2.970000 	 -0.099088 	 -0.995079 	 -0.038073 	 0.003791 	 -0.099251 
2.980000 	 -0.099420 	 -0.995046 	 -0.028366 	 0.002834 	 -0.099585 
2.990000 	 -0.099655 	 -0.995022 	 -0.018633 	 0.001866 	 -0.099821 
3.000000 	 -0.099793 	 -0.995008 	 -0.008881 	 0.000891 	 -0.099959 
3.010000 	 -0.099833 	 -0.995004 	 0.000878 	 -0.000088 	 -0.100000 
3.020000 	 -0.099775 	 -0.995010 	 0.010637 	 -0.001067 	 -0.099942 
3.030000 	 -0.099620 	 -0.995026 	 0.020386 	 -0.002041 	 -0.099786 
3.040000 	 -0.099368 	 -0.995051 	 0.030116 	 -0.003007 	 -0.099532 
3.050000 	 -0.099018 	 -0.995086 	 0.039817 	 -0.003962 	 -0.099181 
3.060000 	 -0.098572 	 -0.995130 	 0.049479 	 -0.004901 	 -0.098732 
3.070000 	 -0.098029 	 -0.995184 	 0.059095 	 -0.005821 	 -0.098186 
3.080000 	 -0.097390 	 -0.995246 	 0.068655 	 -0.006718 	 -0.097544 
3.090000 	 -0.096656 	 -0.995318 	 0.078149 	 -0.007589 	 -0.096807 
3.100000 	 -0.095827 	 -0.995398 	 0.087568 	 -0.008430 	 -0.095974 
3.110000 	 -0.094905 	 -0.995486 	 0.096904 	 -0.009238 	 -0.095048 
3.120000 	 -0.093889 	 -0.995583 	 0.106147 	 -0.010010 	 -0.094028 
3.130000 	 -0.092782 	 -0.995686 	 0.115289 	 -0.010743 	 -0.092916 
3.140000 	 -0.091584 	 -0.995797 	 0.124321 	 -0.011434 	 -0.091712 
3.150000 	 -0.090296 	 -0.995915 	 0.133233 	 -0.012080 	 -0.090419 
